"Year","npgo","mei","pink","chum","sockeye","total","shannon_neg_1","shannon","evenness","fert","pink_1_oe","pink_2_oe","seal_density","seal_abundance","mean_temp","min_mean_temp","max_mean_temp","total_rain","max_temp","win_mean_temp","win_min_mean_temp","win_max_mean_temp","win_rain","win_heat","bakun","Logging","cumul_log","cumul_footprint","time","Stock","Recruits","juvCohort","Species","sumTemp","sumRain","winTemp","winRain","freshCoho","freshSteel","freshCutt","freshDolly","freshPink","seals","oceanSalmon"
2009,0.237507871270809,0.464114933887899,1351.164949,2724.023299,614.3914178,4689.579666,-0.745432415,0.745432415,0.463163201,0,0,1,12.78306937,37914.58374,12.8772357723577,6.2,19.3,205.1,16.8373983739837,4.99663865546218,-2.3,9.8,946.6,7.63445378151261,-25.6493150684932,30900,960700,1465400,1,19,2685,1674,"Steelhead",12.3260544559776,266.114700742272,4.0490834359629,994.380833411632,100131.401916753,2613.90903254095,58.6945441448213,2112.35744620878,23134.23673463,26.6339003456795,4537.29643053003
2010,-0.552874599860483,0.393967977295137,960.9712199,2551.198329,832.8043015,4344.97385,-0.667851309,0.667851309,0.607904459,0,1,0,12.89889816,38258.13196,12.4455284552846,5.1,19.7,190.8,15.9658536585366,3.82,-3.5,12.8,922.8,6.08,-62.4547945205479,68900,956100,1534300,1,25,2651,1815,"Steelhead",12.4230675894216,299.013277584641,4.23271116469505,953.779204798146,102024.157186257,2499.59705596793,67.1121550941151,1895.68579974318,66088.9219580945,26.3937835558913,4498.98227030398
2011,-0.673471152224346,0.230344954535215,1288.332226,2300.582713,669.3975627,4258.312502,NA,NA,NA,0,0,1,13.0157765,38604.7931,12.1959349593496,6.2,16.4,334.4,15.2658536585366,4.09834710743802,-7.7,8.8,1147.7,6.33553719008264,-32.3150684931507,32800,928600,1567100,1,31,2567,2367,"Steelhead",12.8836853465156,257.135445519747,4.42376333078042,804.418839299696,93558.1237902847,2112.64045225344,69.815160199192,1169.10014406965,206553.762147264,26.1700983531154,4444.4906605347
2012,0.271857819250156,-0.0856032141279437,932.7828633,2445.494863,625.9456164,4004.223343,NA,NA,NA,0,NA,NA,13.13371388,38954.59538,12.2024390243902,5.7,17.6,297.4,15.7471544715447,4.5025,-0.4,11.2,859.6,6.64333333333333,-34.8306010928962,1700,876100,1568800,1,90,2707,2660,"Steelhead",13.4369767646231,225.647008675499,4.63165508623218,796.629328510132,89201.3224654703,1351.51316984559,63.2874502803094,268.872686272667,344678.841028532,25.9655643654282,4220.15784211772
2013,0.972051101040872,-0.316802000146356,1181.955161,2667.210333,601.119332,4450.284825,NA,NA,NA,0,NA,NA,13.25271991,39307.56726,13.3090163934426,5,18.6,228.2,17.2680327868852,3.77166666666667,-4.7,9.9,718,6.615,-7.41917808219178,0,813500,1568800,1,99,2086,2613,"Steelhead",13.5142351156073,224.560107120353,4.79698501211606,859.119927536232,102145.240311909,728.174149338374,50.4322306238185,73.5000945179584,335353.775393825,25.9893592995514,4105.21759350385
2014,1.14618996701227,-0.173260636205887,782.3027569,2770.313385,820.7884614,4373.404604,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.4325203252033,6.6,18.2,233.8,17.8813008130081,5.675,-2.6,11.5,863,8.67916666666667,-36.7424657534247,0,788100,1568800,1,105,984,2636,"Steelhead",13.363595883597,229.924383034303,3.98079721845425,883.310153296212,92073,459,33,13,4905.99192273321,26.2115788902302,4172.84768158927
2015,1.01763359171502,-0.126579784944455,1176.277858,2908.490109,812.6614839,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.779674796748,7.4,20.4,197,18.2967479674797,4.49586776859504,-2.3,9.3,816.8,7.67190082644628,-18.6054794520548,0,720800,1568800,1,97,459,2419,"Steelhead",12.9479968385943,250.130825496343,3.64143456777004,932.102382445141,NA,NA,NA,NA,3928.22612330199,26.3281017364097,4469.30079186096
2016,1.16810555394106,-0.469456023683798,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,13.2227642276423,7.5,17.4,262.4,17.3373983739837,3.51186440677966,-4.8,12.2,935.5,6.26470588235294,-40.5068493150685,0,667600,1568800,1,83,NA,1790,"Steelhead",12.6404958677686,236.4,3.7864406779661,928.3,NA,NA,NA,NA,3257,26.445421272255,4252.42716093255
2017,0.999576663406979,-0.304043454844961,NA,NA,NA,4897.429451,NA,NA,NA,0,NA,NA,13.3617667,39631.00003,12.6404958677686,6.3,18.1,236.4,16.9162601626016,3.7864406779661,-1.7,10.5,928.3,6.61271186440678,-25.1506849315068,0,613800,1568800,1,26,NA,963,"Steelhead",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2001875480503,4192.57665334877
1953,1.082280947,0.330583333,807.7671907,1177.453757,293.479472,2278.70042,NA,NA,NA,NA,NA,NA,NA,NA,12.3219512195122,6.4,16.4,261.7,15.7252032520325,3.825,-7,11.1,1078.4,6.12166666666667,NA,4500,29600,202800,2,NA,NA,NA,"Dolly Varden",11.7176693766938,212.816666666667,2.28633815426997,697.12,NA,NA,NA,NA,97000,NA,2278.70042
1954,0.722470148011111,-0.184025000333333,428.5486699,1608.136846,355.7668891,2392.452405,NA,NA,NA,NA,NA,NA,NA,NA,11.6715447154472,5.8,15,216.3,14.930081300813,4.895,-3.9,11.1,916,6.97166666666667,NA,0,29600,202800,2,NA,NA,NA,"Dolly Varden",12.5141192411924,243.456666666667,4.00586111111111,848.803333333334,NA,NA,NA,NA,142000,NA,2325.46512494444
1955,0.577038186279117,-0.435337517016064,706.3989216,1636.270359,251.7171124,2594.386393,NA,NA,NA,NA,NA,NA,NA,NA,11.1138211382114,4.8,19.5,254.6,14.6032520325203,1.7801652892562,-5.8,9.8,562.1,3.9595041322314,NA,0,29600,202800,2,NA,NA,NA,"Dolly Varden",13.2355284552846,275.053333333333,4.94732897153352,797.04,NA,NA,NA,NA,104666.666666667,NA,2369.59149458434
1956,0.547087983552305,-0.486007240221631,599.0165317,1838.547484,393.6561563,2831.220172,NA,NA,NA,NA,NA,NA,NA,NA,12.3983739837398,5.8,17,149.7,16.5674796747967,2.64916666666667,-7.3,10,851.1,5.215,NA,0,29600,202800,2,NA,NA,NA,"Dolly Varden",13.3760975609756,212.026666666667,4.26360996326905,773.69,NA,NA,NA,NA,112666.666666667,NA,2387.68279120213
1957,0.51107129924472,-0.491864329192409,830.7429357,1334.351547,284.509111,2449.603594,NA,NA,NA,NA,NA,NA,NA,NA,12.530081300813,7.8,16.1,364.8,15.9837398373984,5.66833333333333,1.1,10.3,855.7,7.93083333333333,NA,0,29600,202800,2,NA,NA,NA,"Dolly Varden",12.2890785907859,307.95,4.60306910009183,845.45,NA,NA,NA,NA,68666.6666666667,NA,2396.10980743168
1958,0.019528144180198,-1.13326347649521,451.2221655,1371.364662,436.075366,2258.662193,NA,NA,NA,NA,NA,NA,NA,NA,14.1585365853659,7,19.5,166.1,18.4365853658537,4.10083333333333,-4.8,11.4,722.4,6.5,NA,0,16100,202800,2,NA,NA,NA,"Dolly Varden",12.4267208672087,295.413333333333,4.45791666666667,804.66,NA,NA,NA,NA,55333.3333333333,NA,2536.6119868033
1959,-0.224019667927393,-0.997994100673762,551.6999698,1323.616637,552.1471734,2427.46378,NA,NA,NA,NA,NA,NA,NA,NA,12.5235772357724,5.9,18.6,255.5,16.1414634146341,4.41570247933884,-1.4,10.8,828.8,6.66776859504132,NA,0,16100,202800,2,NA,NA,NA,"Dolly Varden",12.4844715447154,243.48,4.50003145087236,889.02,NA,NA,NA,NA,81500,NA,2636.98509072574
1960,-0.460384015555446,-0.197426595215016,306.1663058,1351.57077,423.2096553,2080.946731,NA,NA,NA,NA,NA,NA,NA,NA,11.939837398374,5.6,19.7,381.7,15.5105691056911,4.89083333333333,1.1,10,877.9,7.47583333333333,NA,0,16100,202800,2,NA,NA,NA,"Dolly Varden",12.0389430894309,309.036666666667,4.76935330578512,1064.23333333333,NA,NA,NA,NA,88833.3333333333,NA,2575.4586472071
1961,-0.673303831743729,0.547281077986634,479.7610097,1160.941174,364.6450071,2005.347191,NA,NA,NA,NA,NA,NA,NA,NA,13.0772357723577,6.7,19.2,188.4,17.1536585365854,3.86,-2,9.5,690,6.315,NA,0,16100,202800,2,NA,NA,NA,"Dolly Varden",12.0372086720867,308.776666666667,3.4944476584022,841.58,NA,NA,NA,NA,39333.3333333333,NA,2357.84501350759
1962,-0.142997004029703,0.314962884886469,400.5571617,1222.227795,325.1946706,1947.979627,NA,NA,NA,NA,NA,NA,NA,NA,11.760162601626,5,17.8,306,15.2333333333333,5.30416666666667,-3.4,12,1123.4,7.89166666666667,NA,3800,19900,206600,2,NA,NA,NA,"Dolly Varden",11.6630623306233,232.97,3.1835,748.293333333333,NA,NA,NA,NA,57000,NA,2273.38214195264
1963,0.328730571070957,-0.115513641410561,537.0234557,1119.248186,342.4941569,1998.765799,NA,NA,NA,NA,NA,NA,NA,NA,12.4162601626016,5,17.3,312,16.3024390243902,4.28677685950413,-0.9,9.2,1026.4,6.89338842975207,NA,0,8300,206600,2,NA,NA,NA,"Dolly Varden",11.8420596205962,196.873333333333,4.25053696051423,931.263333333333,NA,NA,NA,NA,102900,NA,2210.3701414467
1964,0.642450598591089,-0.349108993474092,339.1447846,1259.523074,498.6804802,2097.348339,NA,NA,NA,NA,NA,NA,NA,NA,11.5943089430894,3.6,15.6,319.1,15.1008130081301,2.48583333333333,-7.5,8.3,609.4,4.98583333333333,NA,0,8300,206600,2,NA,NA,NA,"Dolly Varden",12.3790514905149,264.533333333333,4.34186937557392,963.623333333333,NA,NA,NA,NA,119700,NA,2029.22320786601
1965,0.355307750448185,-0.396225563892904,475.5212264,1064.079091,390.6387542,1930.239071,NA,NA,NA,NA,NA,NA,NA,NA,11.730081300813,4.5,17.3,123,15.9252032520325,3.92916666666667,-3.4,10.3,902.8,6.43166666666667,NA,3400,11700,210000,2,NA,NA,NA,"Dolly Varden",12.6643631436314,251.33,3.11423025711662,846.456666666667,NA,0.7,NA,NA,133833.333333333,NA,1986.93080669769
1966,-0.0792053963940594,-0.404894018134488,388.2108501,1236.754948,355.9902846,1980.956083,NA,NA,NA,NA,NA,NA,NA,NA,11.8918699186992,5.6,17,284.5,15.5991869918699,4.6525,-0.3,9.2,962,6.98416666666667,NA,0,11700,210000,2,NA,NA,NA,"Dolly Varden",12.3563956639566,246.186666666667,3.30127777777778,694.506666666667,NA,7.95,NA,NA,169633.333333333,NA,1990.33631887063
1967,-0.0988028606886139,-0.134599560136139,420.8888294,1036.776608,356.4950646,1814.160502,NA,NA,NA,NA,NA,NA,NA,NA,12.9861788617886,6.1,18.1,239.7,17.1959349593496,4.16694214876033,-3.9,10.6,987.1,7.0495867768595,-18.1178082191781,7200,18900,217200,2,NA,NA,NA,"Dolly Varden",12.1539295392954,221.083333333333,4.22790220385675,725.176666666667,NA,23.4333333333333,NA,NA,110166.666666667,NA,2018.5366685505
1968,-0.259171111076238,-0.0776924505470297,376.7878092,969.3062728,476.6124365,1822.706518,NA,NA,NA,NA,NA,NA,NA,NA,12.2813008130081,6.4,17.8,267.9,16.5934959349593,1.64583333333333,-10.8,10.3,684.4,4.26333333333333,-36.4207650273224,9900,28800,227100,2,NA,NA,NA,"Dolly Varden",11.8250135501355,252.98,2.48700642791552,767.263333333333,NA,57.3666666666667,0.9,NA,139700,NA,2004.09289187574
1969,-0.850299924227393,0.282616157881188,546.0550952,655.0165312,461.7106409,1662.782267,NA,NA,NA,NA,NA,NA,NA,NA,12.4951219512195,4.8,17.8,222,16.3951219512195,5.36,-0.8,10.3,702.9,7.84416666666667,-40.7315068493151,0,24300,227100,2,NA,NA,NA,"Dolly Varden",11.979539295393,244.42,2.52115748393021,763.686666666667,NA,130.133333333333,9.5,20,47533.3333333333,NA,1920.52027480759
1970,-0.811540536567327,-0.134641515197525,306.2002406,1127.715507,450.322857,1884.238605,NA,NA,NA,NA,NA,NA,1.002390171,2973.089247,11.7544715447154,5.8,18.9,213.2,15.6040650406504,3.025,-6.4,11.4,747.1,5.70833333333333,-28.9315068493151,0,24300,227100,2,NA,NA,NA,"Dolly Varden",11.7958265582656,216.936666666667,3.23286111111111,819.5,NA,452.033333333333,22.6333333333333,266,63066.6666666667,1.07186275710891,1881.86974709901
1971,-0.654264131199175,-0.314287211194719,444.7422065,940.2686891,461.3032067,1846.314102,NA,NA,NA,NA,NA,NA,1.063184956,3153.406579,11.8878048780488,6.1,18.4,308.9,16.1626016260163,1.75206611570248,-7,9.2,796.6,4.39256198347107,-15.7808219178082,3200,27500,230300,2,NA,NA,NA,"Dolly Varden",11.4615176151762,288.873333333333,3.20204614325069,910.71,NA,1213.13333333333,44.8,1047.8,55300,1.24604224880198,1795.26920147789
1972,-0.483626019756931,-0.0793267603143564,256.4168486,1191.82548,250.4300068,1698.672335,NA,NA,NA,0,NA,NA,1.127666934,3344.660125,12.1373983739837,6.7,17.3,162.5,16.6813008130081,3.43333333333333,-5.6,10.3,708.5,6.39583333333333,-13.3060109289617,0,27500,230300,2,NA,NA,NA,"Dolly Varden",11.5119241192412,326.926666666667,3.55037764003673,964.133333333333,6300,2053.7,53.1666666666667,2615.7,65633.3333333333,1.6987513850099,1776.2817333396
1973,-0.10663487830429,-0.154972235955281,318.1299105,1230.712023,362.4795065,1911.32144,NA,NA,NA,0,NA,NA,1.195510976,3545.885556,11.3951219512195,5.9,16.2,277.7,15.4390243902439,2.96833333333333,-2.8,7.3,954.5,5.605,-27.7369863013699,0,27500,230300,2,NA,200,16,"Dolly Varden",11.360243902439,410.333333333333,4.22948829201102,1000.70333333333,56150,3532.56666666667,67.1333333333333,4169.63333333333,65206.6666666667,2.16840580531683,1775.69703914538
1974,0.0550455635592409,-0.607040690245214,278.7843313,1112.080647,419.46257,1810.327548,NA,NA,NA,0,NA,NA,1.303395454,3865.870917,11.539837398374,5,17,298,15.4463414634146,3.46416666666667,-3.3,8.9,840.5,5.74833333333333,-15.8575342465753,0,27500,230300,2,NA,1920,225,"Dolly Varden",11.4736314363144,359.7,4.32877777777778,762.183333333333,58330,5884.5,120.033333333333,5175.06666666667,81820,2.41708552475248,1840.1687549736
1975,-0.0349516237481848,-0.439248459664851,472.2981091,1065.258494,309.4782011,1847.034804,-1.146706799,1.146706799,0.827174106,0,0,1,1.479480916,4388.140397,11.5056910569106,6.7,17.8,349,15.0211382113821,3.53388429752066,-2.5,10,1122.8,6.0099173553719,-16.7205479452055,0,27500,230300,2,NA,3274,1038,"Dolly Varden",12.0463956639566,232.823333333333,3.06035307621671,664.746666666667,58388.7333333333,7413.06666666667,184.5,4699.93333333333,43853.3333333333,2.67108774471287,1804.04337374769
1976,-0.181411418415512,-0.0365857670207921,418.5430317,1224.192628,364.0703219,2006.805981,-0.806761392,0.806761392,0.58195533,0,1,0,1.678650546,4978.87752,11.1463414634146,6.7,17,502.8,14.4235772357724,5.14416666666667,-1.2,13.4,879.6,8.03083333333333,-30.8415300546448,0,27500,230300,2,1698,5189,2355,"Dolly Varden",12.4393224932249,285.4,3.3459233241506,735.393333333333,65938.7333333333,6783.4,205.733333333333,4402,53706.6666666667,2.9737902760396,1801.98735883779
1977,0.277860215782178,-0.808284419478878,570.0821565,1178.099526,508.7978556,2256.979538,-0.987495748,0.987495748,0.712327609,0,0,1,1.877027275,5567.262898,11.8138211382114,5.6,17.7,189.6,15.6918699186992,3.46833333333333,-4.1,9.4,621.5,6.15916666666667,-22.9452054794521,1800,29300,232100,2,2383,5248,3771,"Dolly Varden",12.5273712737127,275.86,4.94550869659158,891.01,81032.3333333333,5275.13333333333,171.2,4088.6,30547.2666666667,3.31875342693069,1874.01775321271
1978,0.643770486535149,-0.938844733159736,464.4638371,1262.756018,688.8128506,2416.032706,-0.590243459,0.590243459,0.537262749,0,1,0,2.099338667,6226.638486,12.2878048780488,6,17.4,281.4,16.4609756097561,2.46833333333333,-5,10.6,712.4,5.1725,-21.8493150684932,0,25500,232100,2,1309,4004,4682,"Dolly Varden",12.4851761517615,277.07,4.99878431372549,991.48,81959.9666666667,6539.4,99.0666666666667,1959.9,39341.1333333333,3.72606489438614,1882.62540165396
1979,1.21248347730132,-0.47093761010198,641.386268,1239.554247,799.508544,2680.449059,-0.870335732,0.870335732,0.792213723,0,0,1,2.347980179,6964.109212,12.6292682926829,7.2,17.8,292.9,16.5617886178862,4.22892561983471,-4.9,12,737.2,6.93057851239669,-35.4931506849315,0,25500,232100,2,2162,4978,4628,"Dolly Varden",12.409783197832,263.93,4.30374612434506,856.61,56409.9333333333,8808.66666666667,30.1,344,27009.6,4.17769840246535,2006.0903544434
1980,1.27924290768878,0.221685451034323,495.1791152,1366.488673,702.2572326,2563.925021,-0.925188134,0.925188134,0.842142532,0,1,0,2.6260703,7788.924509,12.3943089430894,7.2,19.4,251.9,15.9113821138211,5.90833333333333,-4.1,12.7,1079.8,8.47333333333333,-29.1284153005464,0,25500,232100,2,2176,3282,4521,"Dolly Varden",12.4793495934959,291.066666666667,4.55095615243343,869.586666666667,64804.5666666667,10066.7333333333,5.53333333333333,NA,46666.6666666667,4.67423225007921,2197.82292136139
1981,0.555582974725413,0.417798445908911,638.1045615,1553.718706,671.4098699,2863.233137,-0.780676728,0.780676728,0.710602581,0,0,1,2.937096863,8711.429297,12.6268292682927,6.8,19,314.7,16.2447154471545,3.89411764705882,-5.7,12,897.7,6.3218487394958,-51.7287671232877,0,22100,232100,2,5410,344,3902,"Dolly Varden",12.4908130081301,400.963333333333,3.89660629017447,862.386666666667,74412.0333333333,10799.0333333333,15.0666666666667,19.2,39843.3333333333,5.22780425925743,2404.11965966073
1982,-0.184779442390594,0.344391529191089,454.1798775,1527.586923,814.0809297,2795.84773,-0.656033093,0.656033093,0.597147055,0,1,0,3.28363628,9739.265207,12.0975609756098,5.5,17.1,190.6,15.9691056910569,4.80666666666667,-0.8,8.8,797.5,7.50166666666667,-10.5671232876712,10600,32700,242700,2,1229,NA,2180,"Dolly Varden",12.1434959349594,280.103333333333,3.21330555555556,728.026666666667,78966.7666666667,9384.5,26.6,253.9,61630,5.84555872368317,2556.75530784439
1983,-0.644532696285809,0.49897644419571,802.5524696,1566.723526,751.0651126,3120.341109,-0.531679258,0.531679258,0.483955317,1,0,1,3.764108678,11164.34634,12.9959349593496,8.2,22.1,404.9,16.730081300813,4.3198347107438,-6,10.8,967.6,6.99834710743802,-45.5890410958904,0,25500,242700,2,2081,NA,832,"Dolly Varden",12.4763685636856,199.616666666667,3.91082713498623,966.07,83409.1666666667,5480.5,46.9666666666667,978.266666666667,121540,6.63566197653465,2680.97709521436
1984,-0.508360176621947,0.511974161365512,627.0947047,1745.664241,687.7402178,3060.499164,-0.541199623,0.541199623,0.492621127,1,1,0,4.351050313,12905.21523,11.8723577235772,5.8,16.2,418.7,15.3032520325203,3.46416666666667,-5.1,8.8,748.8,6.07333333333333,-46.4986301369863,0,15600,242700,2,NA,NA,265,"Dolly Varden",12.4735230352304,290.25,5.05647497704316,1224.67,77051.7666666667,3863,76.5,2221.16666666667,110606.666666667,7.58195994290099,2736.94544098498
1985,-0.3305407362967,0.673153341596865,635.3772034,2061.644268,717.7091744,3414.730645,-0.287451225,0.287451225,0.207352228,1,0,1,4.831468281,14330.13492,12.4487804878049,5.8,16.9,107.4,16.6455284552846,2.74666666666667,-9.6,11.5,655.6,5.49916666666667,-15.5780821917808,2900,18500,245600,2,NA,192,39,"Dolly Varden",12.3830352303523,270.75,4.27640082644628,1026.18333333333,71079.2666666667,4014.56666666667,105.766666666667,2646.53333333333,44102,8.49195618632673,2898.22939074753
1986,-0.249686424317987,1.00306236229241,558.2884827,2119.396156,726.1707466,3403.855385,-1.088302351,1.088302351,0.785044202,1,1,0,5.391738175,15991.89543,12.5130081300813,6.5,17.4,307.7,16.3528455284553,5.26583333333333,0.5,11.2,1337.2,7.6325,-46.9260273972603,15200,33700,260800,2,NA,1814,214,"Dolly Varden",12.6481300813008,257.493333333333,3.99022222222222,947.63,64385.5,5109.13333333333,136.633333333333,2575.43333333333,54619.3333333333,9.56767224961386,2987.23539598383
1987,0.0878248737290429,0.626226168764026,555.1429482,1859.805796,743.9219655,3158.87071,-1.006283487,1.006283487,0.915958703,1,0,1,6.484408715,19232.75625,12.4414634146341,7.8,17.4,270,16.4341463414634,4.92231404958678,-2.1,11.5,1108.9,7.32644628099174,-31.9093406593407,14000,44500,274800,2,NA,2694,950,"Dolly Varden",13.2150677506775,250,4.30745615243343,1008.77666666667,50883.6,6057.53333333333,146.566666666667,2119.76666666667,13413.7333333333,11.2309186814653,3160.61594424373
1988,0.0424521632988449,-0.0492775991019802,429.9902775,2290.612047,736.6467193,3457.249044,-0.823836535,0.823836535,0.594272442,1,1,0,7.284288841,21605.2007,12.2585365853659,4.6,19.3,274.3,15.9235772357724,3.45083333333333,-9.4,10.7,929.2,6.09166666666667,-29.9945355191257,8200,52700,283000,2,NA,2589,1895,"Dolly Varden",13.0879132791328,290.466666666667,4.6853769013265,1166.57666666667,55190.2,4093.76666666667,117.033333333333,1238.83333333333,22135.8666666667,12.6385195073663,3251.07415411584
1989,-0.290858276740759,0.241015291632013,745.7976576,2004.017905,980.7448458,3730.560408,-0.835912508,0.835912508,0.602983415,0,0,1,8.387268152,24876.63734,13.0666666666667,6.8,17.2,236.6,17.0447154471545,4.67416666666667,-4.1,11.3,963.5,7.1175,-16.2356164383562,13900,66600,296900,2,843,2635,2382,"Dolly Varden",12.8403999429468,289.66,4.82719399583743,985.07,71013.4,1788.36666666667,105,893,70327.9666666667,14.5594626491089,3374.45167323234
1990,0.0785179344183169,0.680197731105941,600.5938033,2312.75224,992.5469393,3905.892983,-0.729514942,0.729514942,0.664033117,0,1,0,9.682405159,28718.0137,13.4406504065041,7.1,19.6,260.2,17.1357723577236,3.72916666666667,-6.1,10.3,1036.2,6.18083333333333,-7.96986301369863,41700,108300,338600,2,702,1584,2484,"Dolly Varden",13.0673401797176,261.5,4.02976352686289,635.19,58181.7666666667,1499.63333333333,125.666666666667,1275.5,85571,16.8100961451188,3347.46468938366
1991,0.733641647552475,0.490304675341914,884.5215823,2043.943096,897.0472395,3825.511918,-0.870521618,0.870521618,0.792382924,0,0,1,9.281892224,27530.09234,12.6569105691057,8.1,19,331.8,16.0772357723577,5.95785123966942,0.6,11.4,1376.7,8.22809917355372,-22.8438356164384,42100,150400,380700,2,525,841,2107,"Dolly Varden",13.0972120952789,258.426666666667,4.51316489929305,850.993333333333,36781.0666666667,1431.73333333333,120.833333333333,1308.23333333333,2057.3,17.3174352827129,3398.32698103581
1992,0.712525879579538,-0.265156738358581,599.6149518,1917.81002,913.7068252,3431.131797,-0.817742559,0.817742559,0.744341355,0,1,0,8.886607404,26357.67756,13.0471544715447,7.2,17.5,237.4,16.9008130081301,3.44257425742574,-4.2,11,521,6.2019801980198,-27.7896174863388,65400,215800,446100,2,753,888,1441,"Dolly Varden",13.0340921409214,231.743333333333,4.35558916900093,1058.33,43087.6333333333,1348.3,94.2,605.8,3670.8,17.8058321038614,3642.28734790181
1993,0.0376782200929043,0.125408168260396,793.6115368,2423.513453,1036.132472,4253.257462,-0.790703652,0.790703652,0.570372119,0,0,1,11.0941637,32905.28954,13.0884210526316,7.7,17.8,294.8,16.4378947368421,4.73673469387755,-2.6,11.1,751.9,7.08979591836735,-31.2986301369863,58600,272600,504700,2,772,1790,1139,"Dolly Varden",12.7108998622773,259.633333333333,4.1787675070028,1051.70333333333,59387.9666666667,1465.66666666667,86.7666666666667,541.5,13378.3333333333,20.5344693233168,3802.62057770495
1994,-0.538145583020132,0.734437458733168,902.0756304,2835.141072,1028.40435,4765.621053,-0.758062976,0.758062976,0.690018657,0,1,0,13.84003996,41049.55851,13.1162601626016,7.1,17.2,214.2,16.8162601626016,4.23416666666667,-2.5,10.9,945,6.9125,-18.158904109589,73500,346100,578200,2,243,787,1254,"Dolly Varden",12.9464678573015,329.143333333333,4.46598692810458,996.613333333333,45564.4666666667,1947.16666666667,103.1,936.433333333333,16401.6666666667,23.5182222900198,3824.92753741287
1995,-0.977707022366667,1.01927843804686,945.8363907,2995.350818,788.6718459,4729.859054,-1.004186848,1.004186848,0.91405026,0,0,1,13.85552232,41095.4792,12.990243902439,8.4,18.2,251.4,16.749593495935,4.56302521008403,-3.7,10.7,1214.4,7.20840336134454,-36.0684931506849,60300,406400,638500,2,204,376,1147,"Dolly Varden",13.5270265227242,329.826666666667,5.01349735706955,1191.81,36583.4666666667,2260.06666666667,109.566666666667,1249.13333333333,4485.33333333333,24.4878681431683,3809.99312452409
1996,-1.39257439150347,1.08020048142376,915.4260188,3211.763813,721.6593973,4848.84923,-0.737608897,0.737608897,0.671400552,0,1,0,13.9492308,41373.41857,12.2894308943089,5.3,18.7,256.9,15.9390243902439,3.60168067226891,-8.2,11.8,842.7,5.9109243697479,-26.2158469945355,54200,460600,692700,2,261,694,745,"Dolly Varden",12.8117344173442,247.15,4.38323875114784,991.82,61973.1,2247.63333333333,98.4,1316.36666666667,6610.3,26.4002584805149,4013.81418888185
1997,-1.46150170106188,0.78894712615198,895.2813851,2671.985399,691.8140121,4259.080796,-0.739732113,0.739732113,0.673333186,1,0,1,12.32249334,36548.51525,13.7204918032787,7,19.4,426.9,17.5524590163934,5.5327731092437,-3.2,10.5,1165.6,7.87899159663866,-40.0196078431373,62600,523200,755300,2,230,1207,701,"Dolly Varden",12.2277506775068,313.286666666667,4.34379384756657,635.803333333333,67684.0666666667,2458.9,83.4,1562.86666666667,11649.1666666667,25.857578770297,4536.32362799752
1998,-1.06446250414373,0.429952516576403,941.435149,2793.046974,737.6704315,4472.152555,-0.723312778,0.723312778,0.658387663,1,1,0,10.86428993,32223.48392,13.3967479674797,7.7,19,214.2,16.8991869918699,4.42666666666667,-2.6,10.3,1262.4,6.78416666666667,-33.9724517906336,25400,538000,780700,2,124,1298,902,"Dolly Varden",12.1956368563686,356.486666666667,4.53572222222222,727.386666666667,61209.5666666667,2849.76666666667,74.5,1320.6,18868.5,24.3795658920792,4742.09261684274
1999,-0.8519858568533,0.277389219003795,938.4900592,2284.257434,808.2168799,4030.964374,-0.512774739,0.512774739,0.739777573,1,0,1,12.32639414,36560.08502,12.1252032520325,4.1,18.8,279.8,15.5674796747967,4.33388429752066,-1,11.8,693.5,6.93553719008264,-30.6444444444444,67300,605300,848000,2,691,1288,1133,"Dolly Varden",12.2929268292683,315.636666666667,5.21809825528007,890.76,73436,2476.06666666667,50.8666666666667,659.2,48874.6666666667,25.2077051626733,4672.80440866188
2000,-0.468111024766337,0.525068316805281,826.1818127,2288.678705,716.2222596,3831.082778,-0.71555654,0.71555654,0.651327631,1,1,0,13.95434734,41388.59422,12.3764227642276,6,18.5,349.9,15.9089430894309,4.33,-3.1,10.2,540.7,7.11583333333333,-34.6092896174863,53200,658500,901200,2,242,1979,1297,"Dolly Varden",12.8458265582656,275.53,5.30561065197429,786.13,61641.5333333333,2436.93333333333,36.7666666666667,745.966666666667,62312.5,25.9705838176238,4532.1904894335
2001,0.267054577979208,0.819195159658911,852.7838196,2609.09279,676.4107646,4138.287375,-0.366417465,0.366417465,0.26431433,1,0,1,14.09350033,41801.32199,11.9357723577236,6.6,16.8,373.1,15.1658536585366,4.68166666666667,-2.4,10.4,949,7.01166666666667,-43.627397260274,53800,709400,955000,2,570,551,1478,"Dolly Varden",13.4372899728997,346.966666666667,4.82571097337006,878.213333333333,39223.7333333333,2766.13333333333,41.9,811.1,39135.6666666667,26.1837377012871,4276.34340881799
