YYYYMMDD,Sample,Year,Month,Day,Bakun_Index_ 51N_131W,Bakun_Index_ 48N_125W
20080717,15174,2008,07,17,86,47
20080718,15175,2008,07,18,20,33
20080719,15176,2008,07,19,-17,23
20080720,15177,2008,07,20,1,20
20080721,15178,2008,07,21,36,65
20080722,15179,2008,07,22,53,39
20080723,15180,2008,07,23,11,22
20080724,15181,2008,07,24,-42,10
20080725,15182,2008,07,25,-25,-4
20080726,15183,2008,07,26,11,9
20080727,15184,2008,07,27,-19,29
20080728,15185,2008,07,28,-246,-28
20080729,15186,2008,07,29,4,-5
20080730,15187,2008,07,30,-13,5
20080731,15188,2008,07,31,13,-30
20080801,15189,2008,08,01,38,21
20080802,15190,2008,08,02,30,28
20080803,15191,2008,08,03,54,31
20080804,15192,2008,08,04,73,27
20080805,15193,2008,08,05,62,20
20080806,15194,2008,08,06,27,19
20080807,15195,2008,08,07,-5,17
20080808,15196,2008,08,08,-1,-2
20080809,15197,2008,08,09,-2,-12
20080810,15198,2008,08,10,-30,-4
20080811,15199,2008,08,11,-108,-1
20080812,15200,2008,08,12,-60,1
20080813,15201,2008,08,13,-65,13
20080814,15202,2008,08,14,0,23
20080815,15203,2008,08,15,12,36
20080816,15204,2008,08,16,10,29
20080817,15205,2008,08,17,3,8
20080818,15206,2008,08,18,-22,2
20080819,15207,2008,08,19,-203,-130
20080820,15208,2008,08,20,-44,-53
20080821,15209,2008,08,21,-24,-3
20080822,15210,2008,08,22,-108,-6
20080823,15211,2008,08,23,-65,-31
20080824,15212,2008,08,24,6,4
20080825,15213,2008,08,25,7,34
20080826,15214,2008,08,26,-124,-28
20080827,15215,2008,08,27,14,21
20080828,15216,2008,08,28,6,-5
20080829,15217,2008,08,29,71,82
20080830,15218,2008,08,30,74,61
20080831,15219,2008,08,31,50,50
20080901,15220,2008,09,01,-9,8
20080902,15221,2008,09,02,19,19
20080903,15222,2008,09,03,-6,40
20080904,15223,2008,09,04,5,26
20080905,15224,2008,09,05,18,47
20080906,15225,2008,09,06,38,37
20080907,15226,2008,09,07,38,34
20080908,15227,2008,09,08,123,69
20080909,15228,2008,09,09,92,57
20080910,15229,2008,09,10,8,19
20080911,15230,2008,09,11,15,33
20080912,15231,2008,09,12,29,53
20080913,15232,2008,09,13,6,18
20080914,15233,2008,09,14,1,20
20080915,15234,2008,09,15,9,8
20080916,15235,2008,09,16,1,3
20080917,15236,2008,09,17,3,-2
20080918,15237,2008,09,18,-8,-3
20080919,15238,2008,09,19,-18,0
20080920,15239,2008,09,20,24,3
20080921,15240,2008,09,21,49,26
20080922,15241,2008,09,22,14,25
20080923,15242,2008,09,23,-263,-32
20080924,15243,2008,09,24,-35,-188
20080925,15244,2008,09,25,24,-13
20080926,15245,2008,09,26,-117,-6
20080927,15246,2008,09,27,-42,-2
20080928,15247,2008,09,28,-131,-7
20080929,15248,2008,09,29,-24,-29
20080930,15249,2008,09,30,-66,-12
20081001,15250,2008,10,01,-163,-58
20081002,15251,2008,10,02,-110,-96
20081003,15252,2008,10,03,10,-88
20081004,15253,2008,10,04,92,22
20081005,15254,2008,10,05,11,-1
20081006,15255,2008,10,06,30,-165
20081007,15256,2008,10,07,75,42
20081008,15257,2008,10,08,23,17
20081009,15258,2008,10,09,72,60
20081010,15259,2008,10,10,-20,23
20081011,15260,2008,10,11,-69,7
20081012,15261,2008,10,12,3,-7
20081013,15262,2008,10,13,54,45
20081014,15263,2008,10,14,-1,37
20081015,15264,2008,10,15,-70,-42
20081016,15265,2008,10,16,-60,-62
20081017,15266,2008,10,17,26,39
20081018,15267,2008,10,18,-59,37
20081019,15268,2008,10,19,-133,-53
20081020,15269,2008,10,20,23,15
20081021,15270,2008,10,21,-393,-33
20081022,15271,2008,10,22,-22,3
20081023,15272,2008,10,23,-34,57
20081024,15273,2008,10,24,60,25
20081025,15274,2008,10,25,-3,36
20081026,15275,2008,10,26,-48,-20
20081027,15276,2008,10,27,-53,-52
20081028,15277,2008,10,28,-47,-35
20081029,15278,2008,10,29,-2,-6
20081030,15279,2008,10,30,-257,-136
20081031,15280,2008,10,31,-175,-153
20081101,15281,2008,11,01,-283,-323
20081102,15282,2008,11,02,10,-56
20081103,15283,2008,11,03,8,42
20081104,15284,2008,11,04,2,47
20081105,15285,2008,11,05,-212,-119
20081106,15286,2008,11,06,-111,-156
20081107,15287,2008,11,07,-59,-163
20081108,15288,2008,11,08,128,-135
20081109,15289,2008,11,09,-20,3
20081110,15290,2008,11,10,-225,-79
20081111,15291,2008,11,11,-87,-118
20081112,15292,2008,11,12,91,41
20081113,15293,2008,11,13,-50,66
20081114,15294,2008,11,14,-169,-51
20081115,15295,2008,11,15,-5,-2
20081116,15296,2008,11,16,-47,-7
20081117,15297,2008,11,17,4,4
20081118,15298,2008,11,18,NA,NA
20081119,15299,2008,11,19,-172,-114
20081120,15300,2008,11,20,-24,-64
20081121,15301,2008,11,21,-101,-202
20081122,15302,2008,11,22,-90,4
20081123,15303,2008,11,23,-346,-71
20081124,15304,2008,11,24,-30,-32
20081125,15305,2008,11,25,22,27
20081126,15306,2008,11,26,-294,-22
20081127,15307,2008,11,27,-71,-29
20081128,15308,2008,11,28,-25,-52
20081129,15309,2008,11,29,-20,-5
20081130,15310,2008,11,30,-33,-5
20081201,15311,2008,12,01,51,-19
20081202,15312,2008,12,02,28,12
20081203,15313,2008,12,03,-8,4
20081204,15314,2008,12,04,-100,-1
20081205,15315,2008,12,05,-28,-9
20081206,15316,2008,12,06,15,-11
20081207,15317,2008,12,07,46,39
20081208,15318,2008,12,08,-139,1
20081209,15319,2008,12,09,-38,-57
20081210,15320,2008,12,10,NA,NA
20081211,15321,2008,12,11,NA,NA
20081212,15322,2008,12,12,338,71
20081213,15323,2008,12,13,134,5
20081214,15324,2008,12,14,9,-183
20081215,15325,2008,12,15,16,2
20081216,15326,2008,12,16,127,27
20081217,15327,2008,12,17,133,4
20081218,15328,2008,12,18,93,3
20081219,15329,2008,12,19,-8,-4
20081220,15330,2008,12,20,-436,-395
20081221,15331,2008,12,21,-67,-140
20081222,15332,2008,12,22,20,-6
20081223,15333,2008,12,23,-11,-29
20081224,15334,2008,12,24,56,-56
20081225,15335,2008,12,25,83,16
20081226,15336,2008,12,26,-45,-164
20081227,15337,2008,12,27,29,2
20081228,15338,2008,12,28,-36,-44
20081229,15339,2008,12,29,-13,-6
20081230,15340,2008,12,30,4,-206
20081231,15341,2008,12,31,60,8
20090101,15342,2009,01,01,6,-11
20090102,15343,2009,01,02,22,17
20090103,15344,2009,01,03,-97,-42
20090104,15345,2009,01,04,-163,-304
20090105,15346,2009,01,05,38,19
20090106,15347,2009,01,06,-15,-53
20090107,15348,2009,01,07,7,-62
20090108,15349,2009,01,08,6,78
20090109,15350,2009,01,09,-67,-46
20090110,15351,2009,01,10,-42,-70
20090111,15352,2009,01,11,-23,5
20090112,15353,2009,01,12,-41,5
20090113,15354,2009,01,13,-24,10
20090114,15355,2009,01,14,-77,-17
20090115,15356,2009,01,15,-44,-29
20090116,15357,2009,01,16,-68,-26
20090117,15358,2009,01,17,-117,-73
20090118,15359,2009,01,18,-103,-72
20090119,15360,2009,01,19,-69,-26
20090120,15361,2009,01,20,-32,-9
20090121,15362,2009,01,21,-5,-3
20090122,15363,2009,01,22,4,-2
20090123,15364,2009,01,23,-6,0
20090124,15365,2009,01,24,12,3
20090125,15366,2009,01,25,16,9
20090126,15367,2009,01,26,-74,-31
20090127,15368,2009,01,27,123,-2
20090128,15369,2009,01,28,-14,23
20090129,15370,2009,01,29,-136,-10
20090130,15371,2009,01,30,86,44
20090131,15372,2009,01,31,-36,35
20090201,15373,2009,02,01,-121,-90
20090202,15374,2009,02,02,-230,-62
20090203,15375,2009,02,03,-70,-37
20090204,15376,2009,02,04,-11,-4
20090205,15377,2009,02,05,61,6
20090206,15378,2009,02,06,55,95
20090207,15379,2009,02,07,-103,-8
20090208,15380,2009,02,08,42,23
20090209,15381,2009,02,09,-81,18
20090210,15382,2009,02,10,-160,-217
20090211,15383,2009,02,11,16,14
20090212,15384,2009,02,12,-53,-61
20090213,15385,2009,02,13,0,-1
20090214,15386,2009,02,14,6,-4
20090215,15387,2009,02,15,15,-4
20090216,15388,2009,02,16,17,13
20090217,15389,2009,02,17,4,-2
20090218,15390,2009,02,18,-21,-4
20090219,15391,2009,02,19,-13,-7
20090220,15392,2009,02,20,-11,-10
20090221,15393,2009,02,21,-95,-88
20090222,15394,2009,02,22,-120,-99
20090223,15395,2009,02,23,-39,-71
20090224,15396,2009,02,24,33,-6
20090225,15397,2009,02,25,98,-6
20090226,15398,2009,02,26,13,-7
20090227,15399,2009,02,27,-108,-70
20090228,15400,2009,02,28,-154,-149
20090301,15401,2009,03,01,-214,-211
20090302,15402,2009,03,02,-323,-138
20090303,15403,2009,03,03,-12,-43
20090304,15404,2009,03,04,68,49
20090305,15405,2009,03,05,75,54
20090306,15406,2009,03,06,132,12
20090307,15407,2009,03,07,291,109
20090308,15408,2009,03,08,112,10
20090309,15409,2009,03,09,52,22
20090310,15410,2009,03,10,-4,1
20090311,15411,2009,03,11,-72,7
20090312,15412,2009,03,12,-69,7
20090313,15413,2009,03,13,5,6
20090314,15414,2009,03,14,-16,-32
20090315,15415,2009,03,15,-15,-120
20090316,15416,2009,03,16,-48,-48
20090317,15417,2009,03,17,-118,-46
20090318,15418,2009,03,18,-7,-67
20090319,15419,2009,03,19,-89,-30
20090320,15420,2009,03,20,-59,-14
20090321,15421,2009,03,21,-38,-32
20090322,15422,2009,03,22,-64,45
20090323,15423,2009,03,23,-52,-96
20090324,15424,2009,03,24,42,46
20090325,15425,2009,03,25,-15,16
20090326,15426,2009,03,26,8,-3
20090327,15427,2009,03,27,30,52
20090328,15428,2009,03,28,75,105
20090329,15429,2009,03,29,-10,69
20090330,15430,2009,03,30,68,-7
20090331,15431,2009,03,31,56,136
20090401,15432,2009,04,01,21,-29
20090402,15433,2009,04,02,260,120
20090403,15434,2009,04,03,-34,49
20090404,15435,2009,04,04,-304,-20
20090405,15436,2009,04,05,-21,-10
20090406,15437,2009,04,06,8,28
20090407,15438,2009,04,07,7,47
20090408,15439,2009,04,08,25,-11
20090409,15440,2009,04,09,31,-7
20090410,15441,2009,04,10,-44,1
20090411,15442,2009,04,11,-10,-28
20090412,15443,2009,04,12,44,-58
20090413,15444,2009,04,13,142,57
20090414,15445,2009,04,14,41,78
20090415,15446,2009,04,15,-207,2
20090416,15447,2009,04,16,-165,-70
20090417,15448,2009,04,17,-110,11
20090418,15449,2009,04,18,-90,-2
20090419,15450,2009,04,19,-37,-18
20090420,15451,2009,04,20,-16,4
20090421,15452,2009,04,21,41,81
20090422,15453,2009,04,22,114,124
20090423,15454,2009,04,23,112,33
20090424,15455,2009,04,24,143,51
20090425,15456,2009,04,25,153,81
20090426,15457,2009,04,26,143,27
20090427,15458,2009,04,27,90,9
20090428,15459,2009,04,28,22,-5
20090429,15460,2009,04,29,5,5
20090430,15461,2009,04,30,0,4
20090501,15462,2009,05,01,-47,-39
20090502,15463,2009,05,02,-134,-64
20090503,15464,2009,05,03,-135,-31
20090504,15465,2009,05,04,-120,-318
20090505,15466,2009,05,05,11,-88
20090506,15467,2009,05,06,-18,-16
20090507,15468,2009,05,07,21,27
20090508,15469,2009,05,08,9,47
20090509,15470,2009,05,09,8,44
20090510,15471,2009,05,10,-2,2
20090511,15472,2009,05,11,7,5
20090512,15473,2009,05,12,19,23
20090513,15474,2009,05,13,-1,-54
20090514,15475,2009,05,14,30,27
20090515,15476,2009,05,15,-66,1
20090516,15477,2009,05,16,-53,-4
20090517,15478,2009,05,17,2,36
20090518,15479,2009,05,18,14,24
20090519,15480,2009,05,19,73,29
20090520,15481,2009,05,20,7,35
20090521,15482,2009,05,21,21,63
20090522,15483,2009,05,22,55,101
20090523,15484,2009,05,23,10,93
20090524,15485,2009,05,24,-20,41
20090525,15486,2009,05,25,-7,-6
20090526,15487,2009,05,26,1,27
20090527,15488,2009,05,27,-20,17
20090528,15489,2009,05,28,-22,5
20090529,15490,2009,05,29,22,52
20090530,15491,2009,05,30,92,41
20090531,15492,2009,05,31,123,8
20090601,15493,2009,06,01,32,3
20090602,15494,2009,06,02,13,1
20090603,15495,2009,06,03,23,4
20090604,15496,2009,06,04,82,5
20090605,15497,2009,06,05,96,6
20090606,15498,2009,06,06,36,-2
20090607,15499,2009,06,07,3,-2
20090608,15500,2009,06,08,2,2
20090609,15501,2009,06,09,9,7
20090610,15502,2009,06,10,5,14
20090611,15503,2009,06,11,7,22
20090612,15504,2009,06,12,15,24
20090613,15505,2009,06,13,20,24
20090614,15506,2009,06,14,-1,10
20090615,15507,2009,06,15,-15,6
20090616,15508,2009,06,16,-15,-2
20090617,15509,2009,06,17,7,12
20090618,15510,2009,06,18,2,9
20090619,15511,2009,06,19,38,52
20090620,15512,2009,06,20,44,45
20090621,15513,2009,06,21,54,58
20090622,15514,2009,06,22,4,24
20090623,15515,2009,06,23,-11,2
20090624,15516,2009,06,24,77,-48
20090625,15517,2009,06,25,87,91
20090626,15518,2009,06,26,-59,55
20090627,15519,2009,06,27,-36,25
20090628,15520,2009,06,28,34,88
20090629,15521,2009,06,29,49,98
20090630,15522,2009,06,30,61,84
20090701,15523,2009,07,01,72,70
20090702,15524,2009,07,02,119,51
20090703,15525,2009,07,03,103,35
20090704,15526,2009,07,04,72,37
20090705,15527,2009,07,05,79,8
20090706,15528,2009,07,06,16,-2
20090707,15529,2009,07,07,0,-8
20090708,15530,2009,07,08,3,-7
20090709,15531,2009,07,09,10,8
20090710,15532,2009,07,10,44,29
20090711,15533,2009,07,11,62,18
20090712,15534,2009,07,12,67,17
20090713,15535,2009,07,13,29,15
20090714,15536,2009,07,14,0,18
20090715,15537,2009,07,15,-11,9
20090716,15538,2009,07,16,-66,5
20090717,15539,2009,07,17,-63,11
20090718,15540,2009,07,18,4,45
20090719,15541,2009,07,19,5,55
20090720,15542,2009,07,20,28,41
20090721,15543,2009,07,21,37,41
20090722,15544,2009,07,22,6,47
20090723,15545,2009,07,23,2,39
20090724,15546,2009,07,24,15,23
20090725,15547,2009,07,25,74,31
20090726,15548,2009,07,26,108,25
20090727,15549,2009,07,27,141,22
20090728,15550,2009,07,28,142,22
20090729,15551,2009,07,29,120,9
20090730,15552,2009,07,30,83,9
20090731,15553,2009,07,31,71,10
20090801,15554,2009,08,01,105,25
20090802,15555,2009,08,02,139,32
20090803,15556,2009,08,03,99,22
20090804,15557,2009,08,04,60,7
20090805,15558,2009,08,05,24,2
20090806,15559,2009,08,06,28,5
20090807,15560,2009,08,07,-2,7
20090808,15561,2009,08,08,3,-3
20090809,15562,2009,08,09,-44,-9
20090810,15563,2009,08,10,-22,-19
20090811,15564,2009,08,11,-5,2
20090812,15565,2009,08,12,1,19
20090813,15566,2009,08,13,49,15
20090814,15567,2009,08,14,57,28
20090815,15568,2009,08,15,36,25
20090816,15569,2009,08,16,31,26
20090817,15570,2009,08,17,23,54
20090818,15571,2009,08,18,43,48
20090819,15572,2009,08,19,57,4
20090820,15573,2009,08,20,25,11
20090821,15574,2009,08,21,-26,26
20090822,15575,2009,08,22,19,25
20090823,15576,2009,08,23,-30,22
20090824,15577,2009,08,24,-140,-15
20090825,15578,2009,08,25,-24,3
20090826,15579,2009,08,26,-202,-13
20090827,15580,2009,08,27,-289,-31
20090828,15581,2009,08,28,-28,4
20090829,15582,2009,08,29,-10,20
20090830,15583,2009,08,30,12,24
20090831,15584,2009,08,31,25,27
20090901,15585,2009,09,01,18,3
20090902,15586,2009,09,02,-8,-9
20090903,15587,2009,09,03,-130,-41
20090904,15588,2009,09,04,-50,-16
20090905,15589,2009,09,05,-31,-88
20090906,15590,2009,09,06,2,-47
20090907,15591,2009,09,07,-23,3
20090908,15592,2009,09,08,-114,-37
20090909,15593,2009,09,09,-45,-6
20090910,15594,2009,09,10,-194,4
20090911,15595,2009,09,11,0,0
20090912,15596,2009,09,12,11,15
20090913,15597,2009,09,13,26,22
20090914,15598,2009,09,14,-57,-13
20090915,15599,2009,09,15,-356,-79
20090916,15600,2009,09,16,-81,-16
20090917,15601,2009,09,17,-158,-44
20090918,15602,2009,09,18,-31,-24
20090919,15603,2009,09,19,18,62
20090920,15604,2009,09,20,-99,15
20090921,15605,2009,09,21,-77,-6
20090922,15606,2009,09,22,-46,-30
20090923,15607,2009,09,23,-15,30
20090924,15608,2009,09,24,-17,73
20090925,15609,2009,09,25,-18,27
20090926,15610,2009,09,26,48,98
20090927,15611,2009,09,27,3,6
20090928,15612,2009,09,28,73,2
20090929,15613,2009,09,29,84,51
20090930,15614,2009,09,30,-15,-1
20091001,15615,2009,10,01,29,-1
20091002,15616,2009,10,02,21,29
20091003,15617,2009,10,03,29,32
20091004,15618,2009,10,04,32,36
20091005,15619,2009,10,05,19,3
20091006,15620,2009,10,06,62,35
20091007,15621,2009,10,07,49,28
20091008,15622,2009,10,08,26,21
20091009,15623,2009,10,09,1,1
20091010,15624,2009,10,10,-7,-18
20091011,15625,2009,10,11,-16,-23
20091012,15626,2009,10,12,-133,-114
20091013,15627,2009,10,13,-406,-459
20091014,15628,2009,10,14,-267,-193
20091015,15629,2009,10,15,-369,-246
20091016,15630,2009,10,16,-25,-162
20091017,15631,2009,10,17,7,-5
20091018,15632,2009,10,18,-16,2
20091019,15633,2009,10,19,-12,6
20091020,15634,2009,10,20,-364,-82
20091021,15635,2009,10,21,-85,-34
20091022,15636,2009,10,22,-294,-108
20091023,15637,2009,10,23,25,37
20091024,15638,2009,10,24,-151,-1
20091025,15639,2009,10,25,-177,-154
20091026,15640,2009,10,26,119,130
20091027,15641,2009,10,27,46,72
20091028,15642,2009,10,28,-167,-67
20091029,15643,2009,10,29,-24,-80
20091030,15644,2009,10,30,-61,-160
20091031,15645,2009,10,31,31,40
20091101,15646,2009,11,01,-81,-30
20091102,15647,2009,11,02,3,-30
20091103,15648,2009,11,03,-176,-95
20091104,15649,2009,11,04,-499,-240
20091105,15650,2009,11,05,-146,-247
20091106,15651,2009,11,06,-33,-66
20091107,15652,2009,11,07,-38,-37
20091108,15653,2009,11,08,-159,-235
20091109,15654,2009,11,09,-28,-90
20091110,15655,2009,11,10,-6,-57
20091111,15656,2009,11,11,0,-18
20091112,15657,2009,11,12,-13,-62
20091113,15658,2009,11,13,67,90
20091114,15659,2009,11,14,-206,-191
20091115,15660,2009,11,15,-54,-330
20091116,15661,2009,11,16,-42,-199
20091117,15662,2009,11,17,27,-64
20091118,15663,2009,11,18,-237,-400
20091119,15664,2009,11,19,-67,-300
20091120,15665,2009,11,20,70,12
20091121,15666,2009,11,21,-59,-187
20091122,15667,2009,11,22,-112,57
20091123,15668,2009,11,23,-60,-132
20091124,15669,2009,11,24,-380,-138
20091125,15670,2009,11,25,-136,-104
20091126,15671,2009,11,26,18,52
20091127,15672,2009,11,27,-38,33
20091128,15673,2009,11,28,-60,-51
20091129,15674,2009,11,29,4,-34
20091130,15675,2009,11,30,9,47
20091201,15676,2009,12,01,-76,-19
20091202,15677,2009,12,02,-113,-51
20091203,15678,2009,12,03,10,-23
20091204,15679,2009,12,04,30,50
20091205,15680,2009,12,05,-37,7
20091206,15681,2009,12,06,-66,-24
20091207,15682,2009,12,07,-3,-17
20091208,15683,2009,12,08,-22,-19
20091209,15684,2009,12,09,-9,-9
20091210,15685,2009,12,10,1,-6
20091211,15686,2009,12,11,5,-7
20091212,15687,2009,12,12,5,-3
20091213,15688,2009,12,13,-20,0
20091214,15689,2009,12,14,-424,-392
20091215,15690,2009,12,15,-222,-293
20091216,15691,2009,12,16,-64,-199
20091217,15692,2009,12,17,-626,-250
20091218,15693,2009,12,18,10,-19
20091219,15694,2009,12,19,-54,-69
20091220,15695,2009,12,20,60,-142
20091221,15696,2009,12,21,120,76
20091222,15697,2009,12,22,-55,15
20091223,15698,2009,12,23,-280,-37
20091224,15699,2009,12,24,-428,-128
20091225,15700,2009,12,25,-404,-296
20091226,15701,2009,12,26,-171,-220
20091227,15702,2009,12,27,-97,-108
20091228,15703,2009,12,28,-148,-133
20091229,15704,2009,12,29,-208,-196
20091230,15705,2009,12,30,-39,-53
20091231,15706,2009,12,31,-364,-317
20100101,15707,2010,01,01,-49,-234
20100102,15708,2010,01,02,-10,-13
20100103,15709,2010,01,03,-194,-120
20100104,15710,2010,01,04,-132,-151
20100105,15711,2010,01,05,-303,-122
20100106,15712,2010,01,06,-408,-274
20100107,15713,2010,01,07,-603,-442
20100108,15714,2010,01,08,-219,-326
20100109,15715,2010,01,09,-284,-181
20100110,15716,2010,01,10,-569,-494
20100111,15717,2010,01,11,-135,-421
20100112,15718,2010,01,12,-91,-109
20100113,15719,2010,01,13,-42,-37
20100114,15720,2010,01,14,-301,-302
20100115,15721,2010,01,15,-29,-28
20100116,15722,2010,01,16,-670,-170
20100117,15723,2010,01,17,-167,-385
20100118,15724,2010,01,18,-32,-253
20100119,15725,2010,01,19,-140,-358
20100120,15726,2010,01,20,-121,-89
20100121,15727,2010,01,21,5,-115
20100122,15728,2010,01,22,-15,-11
20100123,15729,2010,01,23,-105,-47
20100124,15730,2010,01,24,-743,-549
20100125,15731,2010,01,25,-351,-183
20100126,15732,2010,01,26,-89,-1
20100127,15733,2010,01,27,-484,-96
20100128,15734,2010,01,28,-477,-259
20100129,15735,2010,01,29,-205,-160
20100130,15736,2010,01,30,-12,-11
20100131,15737,2010,01,31,-35,-14
20100201,15738,2010,02,01,-70,-78
20100202,15739,2010,02,02,-54,-56
20100203,15740,2010,02,03,-86,-62
20100204,15741,2010,02,04,-482,-375
20100205,15742,2010,02,05,-397,-239
20100206,15743,2010,02,06,-112,-51
20100207,15744,2010,02,07,-101,-7
20100208,15745,2010,02,08,5,-18
20100209,15746,2010,02,09,-76,-3
20100210,15747,2010,02,10,-190,-91
20100211,15748,2010,02,11,-95,-382
20100212,15749,2010,02,12,-187,-216
20100213,15750,2010,02,13,-422,-359
20100214,15751,2010,02,14,-131,-8
20100215,15752,2010,02,15,-343,-167
20100216,15753,2010,02,16,-52,10
20100217,15754,2010,02,17,-86,-23
20100218,15755,2010,02,18,-96,-89
20100219,15756,2010,02,19,-19,-22
20100220,15757,2010,02,20,-3,-19
20100221,15758,2010,02,21,-48,-16
20100222,15759,2010,02,22,-203,-63
20100223,15760,2010,02,23,-161,-102
20100224,15761,2010,02,24,-71,-43
20100225,15762,2010,02,25,-186,-178
20100226,15763,2010,02,26,-113,-110
20100227,15764,2010,02,27,-28,-6
20100228,15765,2010,02,28,-359,-63
20100301,15766,2010,03,01,-192,-138
20100302,15767,2010,03,02,-11,-35
20100303,15768,2010,03,03,-17,25
20100304,15769,2010,03,04,-17,-28
20100305,15770,2010,03,05,-10,-3
20100306,15771,2010,03,06,-51,0
20100307,15772,2010,03,07,94,87
20100308,15773,2010,03,08,-234,91
20100309,15774,2010,03,09,-104,-130
20100310,15775,2010,03,10,-596,-190
20100311,15776,2010,03,11,-51,-64
20100312,15777,2010,03,12,-34,-90
20100313,15778,2010,03,13,-465,-89
20100314,15779,2010,03,14,-281,-226
20100315,15780,2010,03,15,-113,-87
20100316,15781,2010,03,16,-105,-213
20100317,15782,2010,03,17,22,40
20100318,15783,2010,03,18,-20,17
20100319,15784,2010,03,19,-31,-43
20100320,15785,2010,03,20,-124,-124
20100321,15786,2010,03,21,-28,-18
20100322,15787,2010,03,22,-19,16
20100323,15788,2010,03,23,-190,-7
20100324,15789,2010,03,24,-68,-38
20100325,15790,2010,03,25,25,12
20100326,15791,2010,03,26,-162,0
20100327,15792,2010,03,27,-524,-215
20100328,15793,2010,03,28,-380,-250
20100329,15794,2010,03,29,-13,-104
20100330,15795,2010,03,30,6,-7
20100331,15796,2010,03,31,-20,12
20100401,15797,2010,04,01,-136,-115
20100402,15798,2010,04,02,111,-269
20100403,15799,2010,04,03,-90,-42
20100404,15800,2010,04,04,-160,-267
20100405,15801,2010,04,05,-6,-17
20100406,15802,2010,04,06,-54,19
20100407,15803,2010,04,07,68,-39
20100408,15804,2010,04,08,83,152
20100409,15805,2010,04,09,-70,17
20100410,15806,2010,04,10,-56,-7
20100411,15807,2010,04,11,25,3
20100412,15808,2010,04,12,102,33
20100413,15809,2010,04,13,99,36
20100414,15810,2010,04,14,14,14
20100415,15811,2010,04,15,-1,7
20100416,15812,2010,04,16,1,12
20100417,15813,2010,04,17,-86,-7
20100418,15814,2010,04,18,-211,-44
20100419,15815,2010,04,19,4,-22
20100420,15816,2010,04,20,10,149
20100421,15817,2010,04,21,23,146
20100422,15818,2010,04,22,20,82
20100423,15819,2010,04,23,-124,-14
20100424,15820,2010,04,24,-26,-1
20100425,15821,2010,04,25,-571,-45
20100426,15822,2010,04,26,-218,-228
20100427,15823,2010,04,27,-6,-6
20100428,15824,2010,04,28,8,48
20100429,15825,2010,04,29,41,111
20100430,15826,2010,04,30,-12,31
20100501,15827,2010,05,01,98,111
20100502,15828,2010,05,02,49,-2
20100503,15829,2010,05,03,134,270
20100504,15830,2010,05,04,35,26
20100505,15831,2010,05,05,40,50
20100506,15832,2010,05,06,14,16
20100507,15833,2010,05,07,30,14
20100508,15834,2010,05,08,40,19
20100509,15835,2010,05,09,4,13
20100510,15836,2010,05,10,72,62
20100511,15837,2010,05,11,-22,61
20100512,15838,2010,05,12,-16,24
20100513,15839,2010,05,13,3,39
20100514,15840,2010,05,14,-2,44
20100515,15841,2010,05,15,-2,32
20100516,15842,2010,05,16,-11,10
20100517,15843,2010,05,17,-19,1
20100518,15844,2010,05,18,-42,-57
20100519,15845,2010,05,19,24,-262
20100520,15846,2010,05,20,24,-109
20100521,15847,2010,05,21,26,19
20100522,15848,2010,05,22,69,40
20100523,15849,2010,05,23,-125,-13
20100524,15850,2010,05,24,-257,-85
20100525,15851,2010,05,25,-146,-40
20100526,15852,2010,05,26,1,1
20100527,15853,2010,05,27,21,51
20100528,15854,2010,05,28,64,50
20100529,15855,2010,05,29,-65,6
20100530,15856,2010,05,30,-57,-34
20100531,15857,2010,05,31,-13,-3
20100601,15858,2010,06,01,-243,-109
20100602,15859,2010,06,02,-77,-34
20100603,15860,2010,06,03,-139,-18
20100604,15861,2010,06,04,-39,12
20100605,15862,2010,06,05,-44,3
20100606,15863,2010,06,06,3,5
20100607,15864,2010,06,07,21,17
20100608,15865,2010,06,08,33,12
20100609,15866,2010,06,09,171,19
20100610,15867,2010,06,10,130,65
20100611,15868,2010,06,11,-159,15
20100612,15869,2010,06,12,-32,28
20100613,15870,2010,06,13,11,96
20100614,15871,2010,06,14,37,44
20100615,15872,2010,06,15,133,48
20100616,15873,2010,06,16,102,54
20100617,15874,2010,06,17,36,21
20100618,15875,2010,06,18,60,33
20100619,15876,2010,06,19,48,35
20100620,15877,2010,06,20,-1,28
20100621,15878,2010,06,21,-39,7
20100622,15879,2010,06,22,-188,1
20100623,15880,2010,06,23,-38,1
20100624,15881,2010,06,24,9,18
20100625,15882,2010,06,25,-7,26
20100626,15883,2010,06,26,-17,3
20100627,15884,2010,06,27,-36,6
20100628,15885,2010,06,28,-23,6
20100629,15886,2010,06,29,-3,7
20100630,15887,2010,06,30,-32,1
20100701,15888,2010,07,01,22,2
20100702,15889,2010,07,02,20,39
20100703,15890,2010,07,03,19,14
20100704,15891,2010,07,04,42,51
20100705,15892,2010,07,05,28,45
20100706,15893,2010,07,06,82,36
20100707,15894,2010,07,07,73,6
20100708,15895,2010,07,08,72,14
20100709,15896,2010,07,09,10,41
20100710,15897,2010,07,10,27,28
20100711,15898,2010,07,11,76,55
20100712,15899,2010,07,12,95,80
20100713,15900,2010,07,13,28,29
20100714,15901,2010,07,14,34,28
20100715,15902,2010,07,15,54,58
20100716,15903,2010,07,16,74,41
20100717,15904,2010,07,17,64,40
20100718,15905,2010,07,18,90,40
